product_id,total_reviews,avg_star_rating,avg_sentiment
B000E1HVL6,2,4.0,0.4853
B000E1HVR0,20,4.7,0.7424
B000E1HVRK,1,5.0,0.7964
B000E1HVVQ,1,5.0,0.8689
B000E1HVW0,3,5.0,0.8562
B000E1HVWK,1,5.0,0.8591
B000E1HVX4,4,4.5,0.5961
B000E1HVXY,2,5.0,0.9472
B000E1HW0G,3,1.0,-0.3414
B000E1HW42,1,4.0,0.7845
B000E1R4TK,1,5.0,0.9246
B000E1S8NQ,1,3.0,0.4404
B000E1U87K,1,5.0,0.6124
B000E1VF86,23,3.2174,0.5615
B000E1VF8Q,6,3.1667,0.4465
B000E1VF90,2,3.5,0.7829
B000E1ZUQO,17,4.0,0.7506
B000E1ZUQY,22,3.0909,0.5727
B000E21Z7Q,6,3.6667,0.5854
B000E23VXW,8,4.375,0.6976
B000E243R0,16,3.625,0.5361
B000E243RA,14,2.7857,0.3703
B000E283KS,7,4.5714,0.8742
B000E33BS6,1,5.0,0.9705
B000E33SCU,1,5.0,0.0
B000E39P9U,9,2.8889,0.2501
B000E39T82,2,4.5,0.7944
B000E39T8M,1,5.0,0.0516
B000E3C3QW,1,5.0,0.9572
B000E3FKXA,2,5.0,0.8779
B000E3FKYO,1,5.0,0.6249
B000E3VA2A,1,4.0,0.7269
B000E3VANE,2,5.0,0.9618
B000E3VANO,1,5.0,0.8839
B000E3VAOS,1,5.0,0.9775
B000E3XBRC,1,5.0,0.8979
B000E3XBS6,1,4.0,0.9432
B000E3XBT0,4,4.0,0.8876
B000E3XCEE,3,4.0,0.582
B000E3XCGM,3,3.6667,0.8655
B000E3XCOE,5,4.8,0.7586
B000E3ZEOA,1,5.0,0.9287
B000E3ZEP4,2,5.0,0.3856
B000E3ZEPO,1,4.0,-0.0516
B000E3ZEPY,1,5.0,0.9404
B000E3ZFBC,3,3.3333,0.5205
B000E3ZFCG,1,5.0,0.7178
B000E3ZFDA,3,5.0,0.8816
B000E3ZFDK,3,5.0,0.9285
B000E3ZFDU,2,5.0,0.9399
B000E3ZFIK,2,4.5,0.9358
B000E433FQ,1,4.0,0.9806
B000E433Z6,1,5.0,0.9725
B000E433ZQ,2,4.0,0.6741
B000E46GEG,4,5.0,0.628
B000E46GFA,7,4.8571,0.9246
B000E46GFK,2,3.5,0.6196
B000E46GFU,6,4.8333,0.9161
B000E46GG4,1,5.0,0.8689
B000E46GGE,5,4.8,0.8497
B000E46GGO,18,4.4444,0.7615
B000E46GGY,1,5.0,0.921
B000E46GSW,1,5.0,0.8979
B000E46LX2,11,3.1818,0.4734
B000E46LXM,11,4.0909,0.6905
B000E48C8E,1,5.0,0.9702
B000E48F7M,3,3.6667,0.9219
B000E48IMO,11,4.2727,0.7604
B000E48IMY,2,5.0,0.8218
B000E48IO2,2,4.5,0.8545
B000E48IPG,2,4.5,0.7182
B000E48IXS,2,5.0,0.8288
B000E48K54,1,5.0,0.0
B000E48P4U,2,4.0,0.943
B000E48P54,4,4.0,0.8035
B000E4ACA0,1,4.0,0.4404
B000E4AEOO,1,1.0,0.6486
B000E4AHUA,2,5.0,0.8418
B000E4AIDG,4,5.0,0.7408
B000E4AKQ6,2,5.0,0.5389
B000E4ALEW,6,3.1667,0.2905
B000E4ALF6,6,4.3333,0.7575
B000E4ALGK,3,2.6667,0.8689
B000E4ALGU,7,3.2857,0.6634
B000E4ALH4,6,4.5,0.4639
B000E4ALHO,1,4.0,0.875
B000E4ALHY,18,4.7778,0.849
B000E4ALI8,1,4.0,0.5994
B000E4ALJW,1,5.0,0.4767
B000E4ARAU,9,2.8889,0.6477
B000E4ARCS,10,2.8,0.6992
B000E4ARD2,5,3.8,0.8501
B000E4C1OK,2,5.0,0.5818
B000E4C2LW,6,3.6667,0.6392
B000E4C2M6,3,4.6667,0.9024
B000E4C2MQ,3,5.0,0.9504
B000E4C2OE,1,4.0,0.966
B000E4C2PI,3,5.0,0.8421
B000E4C2PS,2,4.0,0.8998
B000E4C89S,3,4.3333,0.8294
B000E4KDV8,2,4.5,0.8086
B000E56GQ8,1,5.0,0.9719
B000E56H1M,1,5.0,0.6486
B000E56LPE,1,5.0,0.5106
B000E58LVQ,1,5.0,0.7184
B000E59KT8,1,5.0,0.9866
B000E5AO8O,5,4.8,0.597
B000E5C20W,1,5.0,0.9764
B000E5C6C6,1,2.0,0.743
B000E5C6NA,1,1.0,0.25
B000E5C6YE,5,4.6,0.7614
B000E5DKLM,6,4.1667,0.8865
B000E5GFQE,6,5.0,0.8634
B000E5ILGQ,3,4.6667,0.9602
B000E5SGI4,3,5.0,0.9402
B000E5U36W,1,5.0,0.0
B000E5U37G,1,5.0,0.9287
B000E60TMY,3,4.6667,0.9503
B000E63L6U,4,4.75,0.912
B000E63L7O,4,5.0,0.8437
B000E63L8S,9,4.8889,0.8468
B000E63LAQ,1,5.0,0.683
B000E63LB0,2,4.0,0.9486
B000E63LBU,5,4.8,0.8958
B000E63LDS,12,4.4167,0.5801
B000E63LEW,4,5.0,0.7454
B000E63LLU,2,5.0,0.937
B000E63LME,5,3.4,0.6782
B000E63LMO,3,5.0,0.966
B000E63LOM,5,5.0,0.507
B000E63LOW,3,5.0,0.9494
B000E63LP6,3,4.0,0.7111
B000E63LQU,18,4.9444,0.854
B000E65OF6,3,4.6667,0.9806
B000E65OII,6,4.1667,0.8736
B000E65OJC,7,5.0,0.9028
B000E65OJM,8,4.625,0.8518
B000E65OJW,5,5.0,0.8654
B000E65OK6,2,5.0,0.8796
B000E65OKQ,8,4.375,0.8406
B000E65OQA,8,4.25,0.709
B000E65ORY,3,4.6667,0.6924
B000E65OT2,1,1.0,-0.34
B000E65OV0,3,4.3333,0.8746
B000E66GCG,8,4.5,0.2552
B000E671W0,3,4.0,0.7496
B000E671X4,10,4.8,0.8485
B000E671Z2,4,2.5,0.523
B000E67206,2,5.0,0.9562
B000E67210,1,5.0,0.509
B000E6727O,3,4.3333,0.9623
B000E6727Y,3,4.0,0.795
B000E6728S,4,4.75,0.9069
B000E672AG,2,3.5,0.5231
B000E672C4,2,4.5,0.6165
B000E682D2,4,4.0,0.9002
B000E682DC,7,5.0,0.7653
B000E682EG,4,3.5,0.9674
B000E682F0,3,5.0,0.8116
B000E682LY,1,5.0,0.8805
B000E682M8,3,5.0,0.7318
B000E682NC,2,5.0,0.8822
B000E682NW,6,4.0,0.7114
B000E68UUM,1,5.0,0.9118
B000E6LBXK,7,4.4286,0.5413
B000E73NAI,1,5.0,0.926
B000E7L2Q0,1,5.0,0.9682
B000E7L2S8,1,5.0,-0.7964
B000E7OYVA,1,5.0,0.1779
B000E7OYVU,1,3.0,0.0
B000E7QYNG,5,4.2,0.8267
B000E7QYO0,1,5.0,0.8834
B000E7SYKC,1,5.0,0.7964
B000E7SYKM,13,5.0,0.8021
B000E7SYLG,9,4.4444,0.5229
B000E7TTK6,1,4.0,0.8789
B000E7UJEQ,3,2.3333,-0.1061
B000E7UJJ6,5,5.0,0.9095
B000E7UJLE,1,5.0,0.6369
B000E7UJLO,1,4.0,0.8658
B000E7VDEG,1,5.0,0.9336
B000E7VK9Y,4,5.0,0.5492
B000E7WM0K,8,3.125,0.5488
B000E7WM14,1,3.0,0.8032
B000E7WM3W,2,3.5,0.8456
B000E7WM50,4,4.0,0.8388
B000E7YNQG,1,2.0,0.6419
B000E7YNUM,1,5.0,0.9601
B000E7YPOQ,3,4.0,0.6024
B000E7YPPK,1,5.0,0.9371
B000E7YPTG,1,5.0,0.9231
B000E7YPVY,1,1.0,0.8505
B000E7ZJWS,1,5.0,0.9432
B000E80BIE,2,5.0,0.9072
B000E8PXTG,1,5.0,0.8923
B000E8PZNA,6,5.0,0.9004
B000E8PZNK,4,4.0,0.6836
B000E8PZNU,2,5.0,0.8935
B000E8PZO4,1,5.0,0.9485
B000E8U9DQ,1,4.0,0.9662
B000E8UAEO,5,5.0,0.9274
B000E8VXZ4,1,5.0,0.9688
B000E8WIAS,33,4.2727,0.5857
B000E8WJQQ,1,3.0,0.9769
B000E8Y5CC,2,5.0,0.7384
B000E8Y5CM,2,5.0,0.9522
B000E8Y5D6,4,3.0,0.6106
B000E9WB8Q,2,3.5,0.7757
B000EA0D1C,1,4.0,0.6908
B000EA0D1W,1,4.0,0.93
B000EA0D26,2,4.0,0.8257
B000EA0FE2,1,5.0,0.9274
B000EA2D9C,4,3.75,0.7669
B000EA2DA6,5,4.2,0.5585
B000EA2EO6,1,3.0,0.7906
B000EA2EOG,1,5.0,0.0
B000EA2EP0,1,5.0,0.9371
B000EA2EQ4,1,5.0,0.0498
B000EA3M4M,4,2.75,0.2672
B000EA3M92,4,5.0,0.6688
B000EA3PFS,1,1.0,0.0258
B000EAATMU,1,4.0,0.9723
B000EACDO2,1,5.0,0.2716
B000EBI4IA,1,5.0,0.4019
B000EBI4IK,1,5.0,0.8563
B000EBKHG2,1,5.0,0.9538
B000EBKS9S,3,2.3333,0.2652
B000EBMW9M,4,4.75,0.9446
B000ED6HYQ,2,5.0,0.7627
B000ED6SWW,1,5.0,0.9246
B000ED7M2W,8,4.375,0.623
B000ED7M3Q,12,2.8333,0.7098
B000ED7M6I,6,4.6667,0.8157
B000ED7MDQ,5,4.8,0.8414
B000ED7MFE,1,4.0,0.9377
B000ED7MIG,2,5.0,0.6718
B000ED7MO0,2,5.0,0.864
B000ED7MR2,2,5.0,0.9532
B000ED9L3K,4,4.0,0.6256
B000ED9L9E,21,5.0,0.8538
B000ED9LDU,2,5.0,0.9086
B000ED9LIU,4,4.5,0.6785
B000ED9LPS,1,5.0,0.836
B000ED9LSU,8,4.5,0.9483
B000EDBPI4,3,5.0,0.6367
B000EDBPO8,3,5.0,0.89
B000EDBPP2,2,3.5,0.7362
B000EDBPQ6,10,4.5,0.7868
B000EDBPZC,5,5.0,0.8417
B000EDBQ38,1,5.0,0.969
B000EDBQ4M,8,3.5,0.8609
B000EDBQ6A,7,5.0,0.7927
B000EDDS02,2,4.0,0.8114
B000EDDS3O,9,4.5556,0.7795
B000EDDS6Q,33,4.8788,0.6828
B000EDDSE8,5,3.8,0.5201
B000EDDSES,13,4.5385,0.8066
B000EDDSFW,2,5.0,0.9294
B000EDG00C,1,5.0,0.9169
B000EDG3LS,5,4.2,0.9198
B000EDG3TU,2,5.0,0.94
B000EDG3UE,21,4.381,0.8467
B000EDG430,20,4.05,0.8556
B000EDG480,1,5.0,0.875
B000EDG4EO,1,5.0,0.9303
B000EDG4K8,3,4.6667,0.4932
B000EDG4TE,4,5.0,0.8264
B000EDG4V2,2,5.0,0.8622
B000EDG53Y,2,5.0,0.7462
B000EDG598,7,4.4286,0.9248
B000EDG5CA,7,5.0,0.8473
B000EDGB2E,12,3.5833,0.676
B000EDGB7E,15,4.2,0.7777
B000EDGBA6,12,3.8333,0.6818
B000EDGBDI,10,3.8,0.6529
B000EDGBF6,15,3.3333,0.7195
B000EDHXO4,1,5.0,0.9719
B000EDI0X2,4,5.0,0.8556
B000EDI0Y6,3,4.6667,0.7171
B000EDI14K,2,5.0,0.9447
B000EDI1DG,1,1.0,0.4767
B000EDI1O0,1,1.0,0.7506
B000EDI1ZO,1,5.0,0.7096
B000EDI2C6,1,4.0,0.9532
B000EDI2N0,1,5.0,0.7902
B000EDI2U8,2,3.5,0.6453
B000EDI2VM,6,3.8333,0.7526
B000EDI8QQ,1,5.0,0.6369
B000EDI8ZM,1,4.0,0.7574
B000EDK3RS,2,2.0,0.0127
B000EDK5LM,5,5.0,0.7295
B000EDK5MG,3,5.0,0.9489
B000EDK5OY,2,4.5,0.5124
B000EDK60M,2,4.0,0.7674
B000EDK67K,10,4.5,0.6939
B000EDK6FM,5,4.8,0.8357
B000EDK6K2,1,5.0,0.9825
B000EDK774,3,4.6667,0.8258
B000EDK7F6,2,4.5,0.4056
B000EDK7RE,3,3.6667,0.7303
B000EDK7WO,4,5.0,0.933
B000EDK7ZQ,1,5.0,0.5106
B000EDKDTQ,1,5.0,0.2551
B000EDKDVY,2,4.0,0.7888
B000EDM3JO,1,1.0,-0.836
B000EDM6BO,5,5.0,0.8914
B000EDM6KU,6,5.0,0.7714
B000EDM6PA,6,3.6667,0.7834
B000EDM70Y,11,4.5455,0.7111
B000EDM772,5,4.8,0.6624
B000EDM7BI,4,5.0,0.8048
B000EDM7CM,1,1.0,0.5106
B000EDM8FS,7,4.8571,0.8812
B000EDMDZS,7,3.5714,0.8811
B000EDMEHK,2,4.0,0.71
B000EDMEIO,2,4.5,0.7333
B000EDMENE,1,5.0,0.7906
B000EDPQPM,1,5.0,0.9169
B000EDROXO,2,3.0,0.8133
B000EDRQCS,1,5.0,0.743
B000EE5H28,1,5.0,0.9501
B000EEDJGE,3,4.6667,0.7216
B000EEDJGO,2,3.5,0.5654
B000EEFOAS,1,5.0,0.9766
B000EEG952,1,5.0,0.9166
B000EEJLTS,1,5.0,0.886
B000EEK4OO,2,3.0,0.5082
B000EEWZC8,3,5.0,0.6971
B000EEWZDM,2,2.0,0.2914
B000EEWZEQ,2,5.0,0.8074
B000EEWZF0,10,4.6,0.7321
B000EEWZG4,12,4.25,0.6986
B000EEX12G,1,5.0,0.128
B000EEZ3LS,2,3.5,0.611
B000EEZ3MC,2,2.0,0.0872
B000EEZ3MW,1,3.0,0.8126
B000EF18YI,4,4.0,0.4657
B000EF18YS,2,3.5,0.5549
B000EF3E2W,6,2.6667,0.6217
B000EF3E3G,2,5.0,0.9061
B000EF3E4A,7,4.2857,0.5908
B000EF3E4K,1,5.0,0.8555
B000EF3E54,4,3.75,0.7696
B000EF3E5O,1,5.0,0.9062
B000EF3E5Y,1,5.0,0.9022
B000EF3E6S,2,1.0,0.211
B000EF3FR6,1,5.0,0.9405
B000EF3FU8,3,3.6667,0.7504
B000EFBM4O,3,4.6667,0.8439
B000EFBMCQ,2,3.0,0.23
B000EFDNBE,2,4.5,0.8177
B000EFFTMU,2,4.0,0.3751
B000EFFTR0,1,5.0,0.9595
B000EFHST2,3,3.6667,0.3863
B000EFHSUQ,2,5.0,0.9206
B000EFPVLY,1,5.0,0.7717
B000EG6G9E,3,5.0,0.7008
B000EGR85A,6,4.3333,0.6131
B000EGSULQ,2,3.0,0.8922
B000EGSUMU,3,5.0,0.6984
B000EGUYMY,1,5.0,0.7351
B000EGUYNI,2,5.0,0.9392
B000EGUYNS,3,4.3333,0.8706
B000EGUYOC,1,4.0,0.1531
B000EGUYOW,3,5.0,0.7343
B000EGUYQA,3,4.6667,0.7807
B000EGX2E6,1,5.0,0.9693
B000EGX2EG,1,4.0,0.7947
B000EGZ2L2,10,3.9,0.4743
B000EGZ2R6,5,3.4,0.2252
B000EGZ2Y4,1,5.0,0.8689
B000EGZ97Y,8,5.0,0.7422
B000EGZ98S,3,5.0,0.8901
B000EGZ99C,1,5.0,0.765
B000EGZ99M,5,5.0,0.536
B000EGZ99W,2,5.0,0.4316
B000EGZ9AG,5,3.0,0.5964
B000EGZ9AQ,1,5.0,0.9683
B000EH0N38,1,5.0,0.9517
B000EH0RTI,2,4.5,0.5084
B000EH0RTS,2,4.5,0.4072
B000EH0RU2,3,5.0,0.956
B000EH2QP6,2,4.5,0.815
B000EH2QPQ,7,3.2857,0.5826
B000EH2VTW,1,1.0,0.228
B000EH2VUQ,5,5.0,0.8845
B000EH2VV0,1,5.0,0.9201
B000EH4ELU,2,5.0,0.6896
B000EH4RRQ,2,5.0,0.8104
B000EH4T5G,1,5.0,0.9505
B000EH4XY8,2,3.5,0.6506
B000EH4XYI,2,4.0,0.2123
B000EH4XYS,2,4.0,0.4944
B000EH4XZ2,1,5.0,0.8889
B000EH4XZM,5,5.0,0.8612
B000EH4Y06,1,4.0,0.4215
B000EH8OCK,1,5.0,0.9649
B000EHCU2U,2,4.5,0.8264
B000EHIVIW,16,4.3125,0.7222
B000EHKWDO,3,4.0,0.7232
B000EHKWDY,2,4.5,0.7373
B000EHL21U,10,4.3,0.7763
B000EHL3HI,3,4.3333,0.6636
B000EHNCZ4,7,3.1429,0.3031
B000EHOZRI,1,5.0,0.5325
B000EHOZS2,3,1.6667,-0.265
B000EHOZUU,1,5.0,0.973
B000EHP522,8,4.125,0.4105
B000EHP62G,16,4.875,0.6728
B000EHP62Q,4,2.75,0.55
B000EHW0T8,1,5.0,0.9674
B000EHW0VQ,1,4.0,0.9134
B000EHW0WA,2,2.5,0.7562
B000EHXWI6,4,4.75,0.8426
B000EHXWIQ,4,5.0,0.8969
B000EHZZMW,2,5.0,0.8948
B000EHZZTA,1,1.0,0.936
B000EI2LLO,8,4.375,0.8416
B000EICISA,5,5.0,0.8724
B000EICJWA,3,4.3333,0.8578
B000EICLI2,1,5.0,0.872
B000EICPAG,4,5.0,0.9013
B000EIE20M,3,4.3333,0.8664
B000EIMC2M,1,5.0,0.8834
B000EIN84S,1,3.0,0.6124
B000EINWCQ,3,5.0,0.8276
B000EIP6MA,3,5.0,0.8279
B000EIROXE,1,2.0,0.1779
B000EISJXS,2,5.0,0.9426
B000EISKJ6,1,5.0,0.8271
B000EITV30,6,4.3333,0.7833
B000EITV3K,1,2.0,0.8979
B000EITYUU,10,3.9,0.5895
B000EIVM8C,3,4.6667,0.9238
B000EIZ8FA,4,4.25,0.6249
B000EJLWYU,1,2.0,0.3182
B000EJNL26,4,5.0,0.7295
B000EJNL76,2,4.5,0.665
B000EJPDM2,1,5.0,0.7909
B000EJPDMC,3,4.6667,0.6783
B000EJPDMM,1,5.0,0.8957
B000EJR49M,4,4.5,0.7952
B000EKEYEY,3,5.0,0.9483
B000ELGPAO,6,3.8333,0.8303
B000ELSVBA,1,5.0,0.9349
B000ELVPSG,2,5.0,0.8072
B000ELVUKY,6,4.8333,0.6899
B000ELWDR8,2,3.5,0.7012
B000ELWDRI,4,4.5,0.8164
B000ELWDV4,3,4.3333,0.4011
B000ELYFII,3,4.0,0.321
B000EM00X6,1,5.0,0.891
B000EM00YU,1,5.0,0.9042
B000EM010I,1,5.0,0.8957
B000EM0JRI,1,5.0,0.9325
B000EM0JS2,1,5.0,0.9371
B000EM0JWI,2,4.0,0.766
B000EM0LVM,2,3.0,0.8552
B000EM2PGG,4,4.25,0.9518
B000EM2PGQ,1,1.0,0.3818
B000EM2PH0,3,5.0,0.9143
B000EM2PNO,1,5.0,0.9916
B000EM6FUI,3,4.3333,0.6109
B000EM6FV2,2,5.0,0.7852
B000EM6PC6,10,4.2,0.4416
B000EM6PG2,4,4.75,0.8974
B000EM6PHG,1,5.0,0.7906
B000EM6PKI,1,4.0,0.9169
B000EM6PLW,1,5.0,0.8402
B000EM6PNK,4,4.75,0.8018
B000EM6POE,2,3.0,0.3936
B000EM6PS0,5,4.0,0.9224
B000EM6PVW,2,3.0,0.7058
B000EM6Q3O,1,5.0,0.959
B000EM6Q3Y,4,4.0,0.6599
B000EM8308,6,4.5,0.824
B000EM8EHK,1,1.0,0.0
B000EM8KZ6,4,5.0,0.8236
B000EM8TYS,6,4.3333,0.7107
B000EM8U1U,6,4.5,0.8357
B000EM8U4C,2,4.0,0.898
B000EM8UBU,3,4.0,0.6824
B000EM8UFG,6,4.6667,0.8696
B000EM8UGA,2,4.0,0.8866
B000EM8UGU,4,4.75,0.9332
B000EM8UJ2,1,5.0,0.8176
B000EM8UJC,3,3.3333,0.7061
B000EM8UO2,1,1.0,-0.8617
B000EM8UOM,1,5.0,0.9501
B000EM8UOW,1,5.0,0.9349
B000EM8UPQ,3,5.0,0.8489
B000EM9E2Y,11,2.4545,0.1395
B000EMAMYS,2,5.0,0.8304
B000EMAQ4E,4,5.0,0.8184
B000EMAZK4,5,5.0,0.5757
B000EMAZLI,1,5.0,0.9664
B000EMAZMW,1,5.0,0.9201
B000EMAZPO,7,3.5714,0.7863
B000EMAZQ8,5,4.8,0.8427
B000EMAZS6,5,5.0,0.6754
B000EMB01M,2,5.0,0.8594
B000EMB026,2,5.0,0.8398
B000EMD1MS,6,4.3333,0.718
B000EMD1N2,2,3.0,0.382
B000EMD1Q4,2,1.5,-0.7061
B000EMD1XW,5,4.4,0.8161
B000EMD1YQ,2,5.0,0.4221
B000EMD240,1,5.0,0.886
B000EMD24K,7,5.0,0.8532
B000EMDBGE,1,4.0,0.5719
B000EMEEHE,6,4.8333,0.7029
B000EMK3VU,1,5.0,0.8591
B000EMK4CS,3,3.6667,0.3454
B000EMK4FA,2,5.0,0.9556
B000EMK4FU,1,5.0,0.5719
B000EMK4G4,1,3.0,0.7783
B000EMK4GE,2,3.5,0.6348
B000EMK4GO,2,4.5,0.8954
B000EMK4H8,2,5.0,0.7941
B000EMK4JQ,1,5.0,0.6597
B000EMK4VE,9,3.4444,0.5834
B000EMK51S,3,5.0,0.8696
B000EMK53G,2,5.0,0.9618
B000EMK54U,3,5.0,0.8536
B000EMK56I,3,5.0,0.8605
B000EML7DS,20,3.15,0.5
B000EMM8SQ,1,1.0,0.8316
B000EMM95S,3,5.0,0.9087
B000EMM962,1,4.0,0.7003
B000EMM96W,2,2.5,0.911
B000EMM97Q,1,5.0,0.908
B000EMM98A,1,1.0,-0.9274
B000EMM98K,1,5.0,0.9801
B000EMM98U,1,2.0,0.8957
B000EMM99Y,2,4.5,0.2271
B000EMM9AS,1,5.0,0.926
B000EMM9BM,1,5.0,-0.4228
B000EMM9DU,1,5.0,-0.4767
B000EMM9EO,1,4.0,0.0
B000EMM9EY,2,4.5,0.9328
B000EMM9O4,2,5.0,0.9604
B000EMM9WG,13,4.0769,0.8129
B000EMM9X0,1,5.0,0.8481
B000EMM9YO,1,5.0,0.9382
B000EMM9YY,2,5.0,0.8585
B000EMM9ZI,1,5.0,0.6369
B000EMMA2K,1,4.0,0.7906
B000EMMA3Y,1,5.0,0.7964
B000EMNKXS,3,4.6667,0.7946
B000EMOBVI,1,1.0,0.7184
B000EMOBVS,1,5.0,0.4588
B000EMOCDA,9,4.3333,0.8402
B000EMOCEY,1,5.0,0.7906
B000EMOCGC,3,5.0,0.9051
B000EMOCGW,2,3.5,0.6603
B000EMOCH6,1,3.0,-0.6597
B000EMOCLM,1,4.0,0.8932
B000EMOCTE,2,5.0,0.949
B000EMOCY4,2,3.5,0.5662
B000EMOD3O,4,5.0,0.8808
B000EMOD5M,2,3.5,0.6215
B000EMOD7A,1,3.0,0.7717
B000EMPE50,3,3.6667,0.898
B000EMPE6O,1,1.0,0.2732
B000EMPMTS,3,4.6667,0.6708
B000EMPMWA,1,4.0,0.6597
B000EMPMXE,1,5.0,0.7906
B000EMPNCE,18,3.3333,0.496
B000EMQENG,1,2.0,0.7184
B000EMQF2G,2,4.5,0.6016
B000EMQF58,3,4.6667,0.7159
B000EMQF8A,2,5.0,0.5984
B000EMQFBM,2,3.0,0.8888
B000EMQFD0,1,5.0,0.6597
B000EMQFDU,1,5.0,-0.4215
B000EMQFF8,2,3.0,0.756
B000EMQFY4,12,3.6667,0.7147
B000EMQFZI,2,2.0,0.4368
B000EMQG0W,3,5.0,0.698
B000EMQG16,1,2.0,0.5423
B000EMQG4I,1,5.0,0.9919
B000EMQG5C,1,5.0,0.9607
B000EMRHT6,5,3.0,0.3358
B000EMRRHS,1,2.0,0.4767
B000EMU1LW,3,4.3333,0.595
B000EMU234,1,3.0,0.9943
B000EMU2BG,13,4.3846,0.8092
B000EMW5N4,3,3.6667,0.7071
B000EMW5WK,1,5.0,0.7717
B000EN18NG,2,4.5,0.9399
B000EN2WJU,2,5.0,0.9155
B000EN764G,4,4.25,0.7502
B000ENA4B8,1,4.0,0.8271
B000ENPHVA,1,5.0,0.988
B000ENUC3S,68,4.4118,0.7847
B000EOCF64,1,5.0,0.9001
B000EOMUAU,1,5.0,0.875
B000EONEU0,13,4.1538,0.7678
B000EOOS8C,1,5.0,0.8834
B000EOWXUM,5,4.8,0.7298
B000EOXQS0,13,4.4615,0.8461
B000EPMP2C,2,3.0,-0.0046
B000EPMP2M,2,2.0,0.1726
B000EPMP2W,1,1.0,-0.8588
B000EPMP36,1,5.0,0.8555
B000EPMP40,12,3.8333,0.6147
B000EPOBYC,3,5.0,0.8481
B000EPOC00,1,5.0,0.6595
B000EPOC1Y,5,3.6,0.7766
B000EPOC28,3,2.0,0.4746
B000EPOC2S,9,4.4444,0.7695
B000EPOC32,1,5.0,0.6969
B000EPOC3W,3,5.0,0.7352
B000EPP56K,1,4.0,0.939
B000EPP56U,2,5.0,0.4706
B000EPP588,4,5.0,0.7933
B000EPPBX2,1,5.0,0.9633
B000EPQPQE,2,5.0,0.9319
B000EPR1IK,1,4.0,0.9274
B000EPR1J4,1,5.0,0.9694
B000EPR1KI,5,4.8,0.8075
B000EPS9KE,3,5.0,0.5295
B000EPUCSQ,1,5.0,0.7947
B000EPUHUY,3,4.6667,0.8328
B000EPUPSS,4,3.25,0.4152
B000EPY7VO,1,5.0,0.8622
B000EQ09OC,1,5.0,0.7713
B000EQ0M0I,1,5.0,0.9029
B000EQ2LLQ,1,5.0,-0.6486
B000EQ6AEA,1,5.0,0.8211
B000EQA60O,1,5.0,-0.2732
B000EQN4TY,2,5.0,0.869
B000EQSAIY,3,5.0,0.823
B000EQT4MA,25,3.76,0.6371
B000EQT574,25,3.72,0.5541
B000EQT5JM,1,4.0,0.7351
B000EQT77M,14,4.2143,0.809
B000EQT9MK,23,3.8696,0.6343
B000EQTB4Q,2,4.5,0.8038
B000EQVAFY,23,4.0435,0.6169
B000EQX57K,15,4.5333,0.702
B000EQX62Y,6,4.3333,0.874
B000EQX6HO,10,3.8,0.6044
B000EQX6QK,14,4.2143,0.7283
B000EQX7CI,4,2.5,-0.0136
B000EQYQBO,24,3.6667,0.6107
B000EQYS7Q,6,2.8333,0.1491
B000EQYSLC,12,4.0833,0.6949
B000EQYTL6,4,4.5,0.2814
B000EQYW0E,14,4.0714,0.7759
B000EQYWE0,3,4.0,0.3547
B000EQYWSQ,8,4.5,0.7979
B000EQYXIK,5,3.6,0.3922
B000ER1CS8,1,1.0,0.8522
B000ER1CSS,4,4.25,0.8698
B000ER1CVK,3,4.6667,0.8666
B000ER1D2I,2,5.0,0.8977
B000ER1D5U,1,4.0,0.6249
B000ER1DDW,8,4.25,0.7108
B000ER1DFU,3,3.6667,0.3677
B000ER1DIM,2,5.0,0.3651
B000ER1EMC,1,5.0,0.9678
B000ER1EPE,1,4.0,0.8555
B000ER1EQI,3,5.0,0.909
B000ER1ER2,3,3.6667,0.9627
B000ER3DTE,3,2.3333,0.9259
B000ER3DU8,1,5.0,0.8934
B000ER3E1Q,1,5.0,0.9201
B000ER3E9S,2,5.0,0.8953
B000ER3EAM,1,5.0,0.969
B000ER3EFC,1,5.0,0.7717
B000ER3EKM,7,3.7143,0.8088
B000ER3FD8,5,3.2,0.3255
B000ER3FGA,1,5.0,0.9468
B000ER3FOC,7,4.2857,0.6342
B000ER3FQ0,6,3.6667,0.8566
B000ER3QM8,11,4.2727,0.6415
B000ER5CTS,9,2.4444,0.4718
B000ER5CVQ,3,2.3333,0.7304
B000ER5D9W,6,4.0,0.8129
B000ER5DCY,12,3.9167,0.8585
B000ER5DFQ,12,4.1667,0.696
B000ER5EKA,7,4.2857,0.8111
B000ER6Y54,6,3.6667,0.9016
B000ER6YGI,3,4.3333,0.4808
B000ER6YGS,2,5.0,0.9418
B000ER6YJK,3,5.0,0.8336
B000ER6YO0,4,4.0,0.5617
B000ER6ZRG,7,3.2857,0.3825
B000ERXBZ0,1,1.0,-0.8625
B000ERXCAE,1,1.0,-0.8625
B000ERYWBW,1,5.0,0.4005
B000ES00B2,2,4.5,0.7298
B000ES17GY,1,5.0,0.9578
B000ES17H8,3,4.6667,0.7851
B000ES17HI,5,4.2,0.7999
B000ES1R14,1,4.0,0.4939
B000ES1R1O,1,5.0,0.8689
B000ES1R1Y,1,4.0,0.8689
B000ES1R28,5,4.8,0.7585
B000ES1R2I,3,4.3333,0.7602
